id,machine_id,date,oee,availability,performance,output_quality,status
3928,28,2025-04-24,81.07,70.33,80.83,94.13,Offline
3929,29,2025-04-24,67.77,84.63,82.4,79.97,Running
3930,30,2025-04-24,55.68,92.66,78.38,54.21,Running
3931,31,2025-04-24,50.89,77.65,85.39,75.77,Offline
3932,32,2025-04-24,76.01,78.08,76.09,69.12,Offline
3933,33,2025-04-24,70.4,58.81,50.52,69.05,Running
3934,34,2025-04-24,98.03,80.42,99.02,88.38,Running
3935,35,2025-04-24,51.24,66.22,55.96,69.99,Offline
3936,36,2025-04-24,67.43,58.13,54.29,78.61,Running
3937,37,2025-04-24,80.56,56.24,91.57,86.46,Offline
3938,38,2025-04-24,58.58,66.31,73.34,90.1,Running
3939,39,2025-04-24,76.76,57.19,83.17,70.91,Offline
3940,40,2025-04-24,51.05,92.65,89.94,61.79,Running
3941,41,2025-04-24,77.03,54.27,66.79,92.93,Running
3942,42,2025-04-24,95.51,50.21,72.19,92.92,Offline
3943,43,2025-04-24,55.67,81.94,84.53,76.1,Offline
3944,44,2025-04-24,80.63,51.91,55.46,77.32,Running
3945,45,2025-04-24,68.38,58.91,59.66,77.31,Running
3946,46,2025-04-24,62.12,56.49,76.85,73.91,Running
3947,47,2025-04-24,60.14,88.87,79.25,96.33,Offline
3948,48,2025-04-24,91.17,90.69,97.79,71.03,Offline
3949,49,2025-04-24,90.46,95.93,52.64,93.43,Running
3950,50,2025-04-24,55.78,80.05,94.0,75.16,Running
3951,1,2025-04-25,96.37,50.25,85.69,84.26,Running
3952,2,2025-04-25,65.64,88.86,75.2,91.18,Running
3953,3,2025-04-25,98.63,73.89,80.75,68.19,Offline
3954,4,2025-04-25,88.43,90.65,52.48,92.72,Running
3955,5,2025-04-25,65.59,80.11,51.34,79.2,Running
3956,6,2025-04-25,71.24,50.98,78.03,82.79,Offline
3957,7,2025-04-25,60.48,65.33,51.14,77.06,Running
3958,8,2025-04-25,70.63,77.8,75.36,71.07,Offline
3959,9,2025-04-25,82.75,59.32,77.65,80.69,Offline
3960,10,2025-04-25,89.62,95.7,91.97,97.51,Running
3961,11,2025-04-25,95.16,93.97,93.38,61.71,Offline
3962,12,2025-04-25,75.25,53.58,50.5,81.32,Offline
3963,13,2025-04-25,81.8,82.72,88.54,78.56,Running
3964,14,2025-04-25,69.47,67.2,93.71,89.35,Running
3965,15,2025-04-25,80.96,54.1,55.95,77.68,Offline
3966,16,2025-04-25,57.62,81.86,60.45,85.68,Running
3967,17,2025-04-25,89.3,87.06,51.06,99.33,Running
3968,18,2025-04-25,68.96,77.25,55.22,57.52,Offline
3969,19,2025-04-25,88.26,63.53,66.39,64.99,Running
3970,20,2025-04-25,86.49,57.12,63.44,90.09,Running
3971,21,2025-04-25,69.93,70.57,94.03,60.64,Offline
3972,22,2025-04-25,55.02,72.21,69.2,56.1,Offline
3973,23,2025-04-25,82.48,66.76,65.58,72.45,Running
3974,24,2025-04-25,84.61,90.45,63.02,77.95,Running
3975,25,2025-04-25,94.5,73.64,62.84,91.75,Offline
3976,26,2025-04-25,73.62,71.68,68.11,95.34,Running
3977,27,2025-04-25,65.89,90.62,83.93,85.73,Offline
3978,28,2025-04-25,94.74,96.85,73.42,81.97,Running
3979,29,2025-04-25,76.13,66.57,69.56,80.58,Offline
3980,30,2025-04-25,52.89,99.36,79.41,51.01,Offline
3981,31,2025-04-25,94.74,76.84,98.98,75.03,Running
3982,32,2025-04-25,71.71,80.7,55.37,82.04,Offline
3983,33,2025-04-25,97.2,67.66,70.29,54.24,Running
3984,34,2025-04-25,65.69,76.06,72.49,64.67,Offline
3985,35,2025-04-25,52.0,72.79,72.67,70.69,Running
3986,36,2025-04-25,54.89,52.69,69.74,85.44,Running
3987,37,2025-04-25,55.96,96.73,56.58,83.28,Offline
3988,38,2025-04-25,91.68,89.12,68.01,89.38,Running
3989,39,2025-04-25,62.72,63.91,99.59,64.92,Running
3990,40,2025-04-25,77.76,71.41,62.12,97.34,Running
3991,41,2025-04-25,66.86,68.45,96.58,69.21,Running
3992,42,2025-04-25,57.04,79.26,95.4,55.73,Running
3993,43,2025-04-25,52.48,87.04,85.1,56.93,Offline
3994,44,2025-04-25,96.15,59.32,56.96,51.92,Offline
3995,45,2025-04-25,52.33,60.39,76.24,95.39,Running
3996,46,2025-04-25,77.94,70.26,64.54,79.11,Running
3997,47,2025-04-25,54.88,51.44,71.12,74.58,Running
3998,48,2025-04-25,70.71,63.3,59.12,70.93,Offline
3999,49,2025-04-25,90.42,68.24,98.2,90.07,Offline
4000,50,2025-04-25,84.87,72.3,95.24,73.47,Running
4001,1,2025-04-26,85.73,78.55,89.29,58.99,Offline
4002,2,2025-04-26,99.86,59.59,79.41,50.4,Running
4003,3,2025-04-26,93.98,65.17,81.62,85.38,Offline
4004,4,2025-04-26,92.12,97.33,55.05,79.11,Running
4005,5,2025-04-26,94.02,71.85,85.49,95.03,Offline
4006,6,2025-04-26,51.79,67.36,77.08,72.13,Offline
4007,7,2025-04-26,94.91,91.82,77.16,75.29,Offline
4008,8,2025-04-26,90.96,54.05,79.3,67.67,Running
4009,9,2025-04-26,99.73,64.13,67.03,93.63,Offline
4010,10,2025-04-26,59.81,87.2,92.25,54.78,Offline
4011,11,2025-04-26,57.37,52.17,99.04,76.93,Offline
4012,12,2025-04-26,76.62,72.58,60.62,92.19,Running
4013,13,2025-04-26,87.09,76.55,56.3,98.23,Offline
4014,14,2025-04-26,54.69,59.69,65.64,83.34,Offline
4015,15,2025-04-26,86.6,90.13,78.06,50.93,Running
4016,16,2025-04-26,67.05,92.33,59.55,97.92,Offline
4017,17,2025-04-26,84.21,67.23,55.53,77.11,Offline
4018,18,2025-04-26,62.43,80.36,93.65,85.66,Running
4019,19,2025-04-26,71.1,82.38,52.81,68.82,Offline
4020,20,2025-04-26,67.28,78.64,66.98,93.07,Running
4021,21,2025-04-26,77.25,50.56,90.77,90.85,Offline
4022,22,2025-04-26,56.55,81.27,80.07,86.4,Running
4023,23,2025-04-26,93.17,97.13,82.27,90.12,Running
4024,24,2025-04-26,54.24,53.84,85.91,79.72,Running
4025,25,2025-04-26,88.57,51.14,83.37,70.87,Running
4026,26,2025-04-26,52.39,50.54,98.81,98.89,Running
4027,27,2025-04-26,70.31,88.08,80.1,84.38,Running
4028,28,2025-04-26,54.49,67.1,88.26,94.07,Running
4029,29,2025-04-26,71.66,91.57,65.43,75.24,Running
4030,30,2025-04-26,75.27,94.53,66.85,82.16,Offline
4031,31,2025-04-26,59.38,87.33,53.95,76.11,Running
4032,32,2025-04-26,56.97,67.6,73.62,98.29,Offline
4033,33,2025-04-26,83.53,62.57,72.9,56.73,Offline
4034,34,2025-04-26,85.42,87.26,76.17,65.29,Running
4035,35,2025-04-26,58.78,62.86,89.88,69.85,Running
4036,36,2025-04-26,64.8,69.03,69.72,76.85,Running
4037,37,2025-04-26,84.69,88.63,72.11,90.02,Running
4038,38,2025-04-26,54.54,61.78,76.96,93.09,Offline
4039,39,2025-04-26,79.38,80.0,70.21,56.38,Running
4040,40,2025-04-26,86.68,94.08,91.96,63.53,Offline
4041,41,2025-04-26,56.47,63.89,56.78,78.38,Running
4042,42,2025-04-26,87.35,96.68,86.86,68.32,Running
4043,43,2025-04-26,77.0,53.48,80.09,79.81,Running
4044,44,2025-04-26,98.39,84.27,96.69,76.95,Running
4045,45,2025-04-26,65.82,96.98,59.35,99.22,Running
4046,46,2025-04-26,55.77,87.45,51.31,73.19,Offline
4047,47,2025-04-26,99.04,91.67,54.49,74.7,Running
4048,48,2025-04-26,95.14,71.22,68.92,84.09,Offline
4049,49,2025-04-26,73.68,93.77,56.59,89.03,Offline
4050,50,2025-04-26,91.52,88.51,96.88,92.93,Running
4051,1,2025-04-27,89.69,66.78,86.78,78.83,Running
4052,2,2025-04-27,51.0,50.1,99.28,50.14,Offline
4053,3,2025-04-27,99.91,55.56,55.28,81.07,Offline
4054,4,2025-04-27,64.96,54.5,94.92,77.38,Offline
4055,5,2025-04-27,61.29,96.73,59.5,77.49,Offline
4056,6,2025-04-27,72.46,66.59,71.74,53.79,Running
4057,7,2025-04-27,56.58,71.68,94.77,66.25,Running
4058,8,2025-04-27,61.52,90.52,54.0,79.18,Running
4059,9,2025-04-27,64.22,55.12,61.75,92.77,Offline
4060,10,2025-04-27,56.68,60.36,90.14,78.31,Running
4061,11,2025-04-27,60.09,98.95,86.09,93.4,Offline
4062,12,2025-04-27,86.94,97.63,68.18,77.5,Offline
4063,13,2025-04-27,55.77,86.49,86.96,54.76,Running
4064,14,2025-04-27,84.77,93.05,78.59,87.23,Offline
4065,15,2025-04-27,87.43,61.21,79.87,53.53,Running
4066,16,2025-04-27,66.21,60.47,71.63,56.54,Running
4067,17,2025-04-27,55.69,70.28,53.1,70.7,Running
4068,18,2025-04-27,93.7,92.78,79.02,79.58,Running
4069,19,2025-04-27,50.99,90.91,81.79,98.58,Running
4070,20,2025-04-27,84.43,65.59,94.7,54.65,Running
4071,21,2025-04-27,89.85,95.31,78.71,98.69,Offline
4072,22,2025-04-27,94.27,94.68,54.38,84.4,Running
4073,23,2025-04-27,50.33,81.73,67.59,94.94,Offline
4074,24,2025-04-27,83.63,89.41,59.23,51.98,Running
4075,25,2025-04-27,65.44,57.93,92.46,99.71,Running
4076,26,2025-04-27,86.69,70.01,83.8,84.68,Running
4077,27,2025-04-27,71.79,63.64,82.92,59.38,Offline
4078,28,2025-04-27,68.99,63.77,69.64,90.14,Offline
4079,29,2025-04-27,88.13,73.21,54.3,88.8,Offline
4080,30,2025-04-27,53.26,70.03,65.97,60.67,Running
4081,31,2025-04-27,52.97,94.37,87.41,81.21,Offline
4082,32,2025-04-27,54.32,68.81,70.92,67.94,Running
4083,33,2025-04-27,60.41,86.36,56.11,73.06,Offline
4084,34,2025-04-27,93.05,59.16,82.39,52.75,Offline
4085,35,2025-04-27,96.27,69.5,54.9,73.33,Offline
4086,36,2025-04-27,67.59,95.88,53.66,77.27,Running
4087,37,2025-04-27,62.89,61.75,57.12,90.67,Running
4088,38,2025-04-27,91.38,91.81,84.18,95.05,Running
4089,39,2025-04-27,95.14,83.74,64.36,69.21,Offline
4090,40,2025-04-27,97.31,96.73,75.53,55.89,Offline
4091,41,2025-04-27,57.16,99.36,89.44,97.7,Offline
4092,42,2025-04-27,83.01,93.19,72.42,95.3,Running
4093,43,2025-04-27,97.38,57.26,79.8,89.93,Offline
4094,44,2025-04-27,98.35,52.59,50.86,82.51,Offline
4095,45,2025-04-27,68.82,84.44,83.21,92.13,Running
4096,46,2025-04-27,50.83,52.28,96.34,68.92,Offline
4097,47,2025-04-27,64.55,90.91,88.2,73.25,Offline
4098,48,2025-04-27,57.27,52.92,68.82,77.35,Running
4099,49,2025-04-27,97.24,93.15,62.85,81.36,Running
4100,50,2025-04-27,60.54,81.95,51.78,70.27,Offline
4101,1,2025-04-28,86.72,65.42,61.9,86.09,Offline
4102,2,2025-04-28,97.81,76.07,52.06,74.55,Offline
4103,3,2025-04-28,56.2,90.28,56.81,65.91,Running
4104,4,2025-04-28,66.43,98.69,59.26,59.95,Offline
4105,5,2025-04-28,86.02,89.47,97.4,90.54,Offline
4106,6,2025-04-28,62.27,71.0,85.17,61.56,Offline
4107,7,2025-04-28,68.61,69.96,52.06,88.68,Running
4108,8,2025-04-28,55.84,50.92,76.52,79.51,Offline
4109,9,2025-04-28,89.7,77.68,84.58,73.13,Running
4110,10,2025-04-28,69.82,97.67,71.1,95.93,Offline
4111,11,2025-04-28,75.28,83.43,64.67,51.36,Running
4112,12,2025-04-28,98.92,74.21,63.48,96.38,Running
4113,13,2025-04-28,83.7,84.21,52.88,73.42,Offline
4114,14,2025-04-28,62.75,56.07,90.02,97.14,Offline
4115,15,2025-04-28,97.17,80.89,99.0,54.5,Offline
4116,16,2025-04-28,95.66,73.42,73.99,71.79,Running
4117,17,2025-04-28,78.82,97.85,87.58,62.79,Running
4118,18,2025-04-28,87.86,90.05,79.23,61.38,Running
4119,19,2025-04-28,84.06,82.3,85.18,93.61,Running
4120,20,2025-04-28,82.87,97.3,75.92,66.14,Running
4121,21,2025-04-28,78.48,91.69,97.67,82.3,Offline
4122,22,2025-04-28,71.33,94.25,79.67,57.51,Offline
4123,23,2025-04-28,83.03,88.47,51.59,94.63,Running
4124,24,2025-04-28,55.42,58.46,58.02,73.66,Running
4125,25,2025-04-28,98.7,73.57,64.32,75.5,Running
4126,26,2025-04-28,69.64,67.39,91.41,91.82,Running
4127,27,2025-04-28,99.65,59.93,69.76,89.72,Running
4128,28,2025-04-28,64.61,59.79,62.61,72.74,Running
4129,29,2025-04-28,81.58,52.11,55.79,99.97,Offline
4130,30,2025-04-28,74.88,74.84,57.21,73.33,Offline
4131,31,2025-04-28,61.53,83.29,60.29,62.08,Offline
4132,32,2025-04-28,76.37,74.73,55.31,75.23,Offline
4133,33,2025-04-28,50.12,96.15,88.37,74.03,Running
4134,34,2025-04-28,84.8,54.0,99.39,58.76,Running
4135,35,2025-04-28,88.28,73.65,55.82,72.81,Offline
4136,36,2025-04-28,97.26,63.81,85.21,85.47,Running
4137,37,2025-04-28,51.64,80.77,58.4,92.05,Running
4138,38,2025-04-28,92.89,81.97,55.58,56.39,Running
4139,39,2025-04-28,91.72,78.34,86.39,63.48,Running
4140,40,2025-04-28,99.59,83.8,69.52,79.73,Offline
4141,41,2025-04-28,59.93,67.15,89.7,80.9,Running
4142,42,2025-04-28,98.91,60.61,70.71,65.69,Offline
4143,43,2025-04-28,58.38,67.3,67.65,60.26,Offline
4144,44,2025-04-28,81.51,82.11,85.22,97.49,Offline
4145,45,2025-04-28,71.27,95.83,65.18,78.96,Offline
4146,46,2025-04-28,75.9,67.02,69.96,93.36,Running
4147,47,2025-04-28,78.55,77.48,86.65,87.82,Offline
4148,48,2025-04-28,50.54,95.46,73.8,71.13,Offline
4149,49,2025-04-28,78.43,91.68,80.24,75.16,Offline
4150,50,2025-04-28,73.7,93.26,88.69,62.35,Offline
4151,1,2025-04-29,70.79,83.63,56.24,55.69,Offline
4152,2,2025-04-29,91.63,67.65,61.88,52.51,Offline
4153,3,2025-04-29,89.0,86.43,81.04,66.22,Offline
4154,4,2025-04-29,92.59,65.59,98.48,69.05,Offline
4155,5,2025-04-29,65.54,94.16,66.6,65.97,Offline
4156,6,2025-04-29,82.43,53.37,99.39,63.36,Running
4157,7,2025-04-29,77.51,59.75,63.85,81.3,Running
4158,8,2025-04-29,63.48,87.14,95.56,91.51,Running
4159,9,2025-04-29,74.89,53.19,54.3,68.99,Running
4160,10,2025-04-29,60.55,70.71,95.56,72.72,Running
4161,11,2025-04-29,62.88,57.51,99.9,60.03,Offline
4162,12,2025-04-29,75.29,87.58,69.57,92.4,Running
4163,13,2025-04-29,52.28,57.24,88.54,80.58,Running
4164,14,2025-04-29,99.38,53.3,63.13,71.36,Offline
4165,15,2025-04-29,56.78,69.85,66.17,84.0,Offline
4166,16,2025-04-29,62.96,80.62,65.69,71.78,Offline
4167,17,2025-04-29,66.16,65.53,62.14,90.54,Running
4168,18,2025-04-29,63.39,60.98,99.87,65.38,Running
4169,19,2025-04-29,74.75,82.79,59.18,90.28,Running
4170,20,2025-04-29,63.71,98.33,59.08,63.28,Running
4171,21,2025-04-29,65.01,76.61,77.64,80.64,Running
4172,22,2025-04-29,97.08,94.09,58.26,90.55,Offline
4173,23,2025-04-29,82.41,87.64,62.34,78.95,Offline
4174,24,2025-04-29,60.41,81.88,86.96,56.95,Running
4175,25,2025-04-29,61.92,70.69,75.65,64.54,Running
4176,26,2025-04-29,74.29,73.2,71.98,91.01,Running
4177,27,2025-04-29,55.19,70.26,81.34,52.88,Running
4178,28,2025-04-29,88.7,70.49,84.61,99.9,Offline
4179,29,2025-04-29,77.4,81.61,84.29,64.31,Offline
4180,30,2025-04-29,98.28,54.08,64.78,63.21,Running
4181,31,2025-04-29,95.03,79.32,75.39,66.86,Running
4182,32,2025-04-29,81.72,88.56,89.36,91.81,Offline
4183,33,2025-04-29,86.29,64.24,57.2,88.17,Running
4184,34,2025-04-29,83.37,61.28,61.75,77.53,Offline
4185,35,2025-04-29,95.35,72.15,82.4,75.76,Running
4186,36,2025-04-29,54.28,71.98,90.3,52.9,Offline
4187,37,2025-04-29,92.5,71.56,55.76,56.94,Offline
4188,38,2025-04-29,66.83,53.1,84.85,92.14,Running
4189,39,2025-04-29,88.0,69.58,53.67,67.18,Offline
4190,40,2025-04-29,90.86,92.07,82.42,72.66,Offline
4191,41,2025-04-29,76.15,89.51,81.07,97.33,Offline
4192,42,2025-04-29,61.76,82.15,95.68,81.79,Offline
4193,43,2025-04-29,52.0,90.83,90.4,86.13,Running
4194,44,2025-04-29,70.18,54.48,80.98,85.89,Offline
4195,45,2025-04-29,60.11,63.69,93.44,89.16,Offline
4196,46,2025-04-29,50.22,74.01,83.8,86.67,Offline
4197,47,2025-04-29,71.03,91.76,98.23,96.68,Running
4198,48,2025-04-29,96.34,63.59,89.16,88.22,Offline
4199,49,2025-04-29,60.07,73.53,63.6,70.13,Running
4200,50,2025-04-29,64.81,95.48,82.58,92.77,Offline
4201,1,2025-04-30,60.16,80.84,74.42,50.8,Running
4202,2,2025-04-30,74.71,84.73,62.22,94.4,Running
4203,3,2025-04-30,64.45,93.96,90.39,99.44,Running
4204,4,2025-04-30,62.33,81.88,60.62,75.45,Running
4205,5,2025-04-30,62.16,71.3,95.35,91.75,Offline
4206,6,2025-04-30,93.89,57.38,60.86,79.76,Offline
4207,7,2025-04-30,65.0,65.31,77.69,56.38,Running
4208,8,2025-04-30,57.75,94.17,87.28,91.89,Offline
4209,9,2025-04-30,95.39,87.95,82.41,86.99,Offline
4210,10,2025-04-30,80.42,99.4,86.34,86.04,Offline
4211,11,2025-04-30,59.64,59.33,65.66,53.48,Offline
4212,12,2025-04-30,74.07,72.14,56.27,99.3,Running
4213,13,2025-04-30,91.18,67.46,78.08,52.08,Running
4214,14,2025-04-30,50.93,59.42,82.65,87.39,Running
4215,15,2025-04-30,90.64,96.79,52.4,78.2,Running
4216,16,2025-04-30,73.1,71.84,91.65,86.11,Running
4217,17,2025-04-30,64.23,69.93,80.03,99.92,Offline
4218,18,2025-04-30,62.51,92.33,76.45,78.98,Offline
4219,19,2025-04-30,90.92,78.56,94.66,58.19,Offline
4220,20,2025-04-30,71.96,85.99,64.73,80.44,Offline
4221,21,2025-04-30,75.39,60.87,81.18,76.81,Offline
4222,22,2025-04-30,55.14,65.16,71.36,80.9,Running
4223,23,2025-04-30,67.09,65.25,85.72,72.16,Offline
4224,24,2025-04-30,90.09,93.41,55.59,72.44,Offline
4225,25,2025-04-30,54.1,95.0,53.84,81.92,Offline
4226,26,2025-04-30,70.06,88.5,61.06,78.27,Offline
4227,27,2025-04-30,76.96,94.67,90.32,73.12,Running
4228,28,2025-04-30,90.3,55.71,60.12,86.46,Offline
4229,29,2025-04-30,86.96,78.96,52.97,90.36,Running
4230,30,2025-04-30,82.32,67.48,94.29,53.32,Offline
4231,31,2025-04-30,73.29,93.91,66.38,87.46,Running
4232,32,2025-04-30,55.13,71.13,86.62,78.45,Offline
4233,33,2025-04-30,65.07,72.12,51.2,97.42,Running
4234,34,2025-04-30,82.87,55.51,86.41,65.89,Offline
4235,35,2025-04-30,59.21,53.54,55.64,64.07,Running
4236,36,2025-04-30,82.54,78.92,87.84,85.08,Running
4237,37,2025-04-30,56.19,61.49,75.56,77.66,Offline
4238,38,2025-04-30,82.64,92.07,63.16,99.67,Running
4239,39,2025-04-30,60.54,76.39,60.08,61.84,Running
4240,40,2025-04-30,83.3,68.35,94.94,66.87,Offline
4241,41,2025-04-30,87.5,73.93,90.25,60.58,Offline
4242,42,2025-04-30,61.28,92.39,68.73,66.17,Offline
4243,43,2025-04-30,82.14,81.9,78.51,66.21,Running
4244,44,2025-04-30,92.59,74.91,71.91,83.85,Offline
4245,45,2025-04-30,57.73,57.5,79.84,59.57,Offline
4246,46,2025-04-30,84.29,89.48,65.91,66.04,Offline
4247,47,2025-04-30,91.25,71.41,82.63,72.67,Offline
4248,48,2025-04-30,85.04,84.5,66.68,98.58,Running
4249,49,2025-04-30,57.73,71.97,64.17,69.77,Running
4250,50,2025-04-30,65.36,57.64,91.73,52.2,Offline
4251,1,2025-05-01,97.22,66.44,71.61,52.89,Running
4252,2,2025-05-01,93.37,59.15,85.32,73.43,Offline
4253,3,2025-05-01,94.11,54.46,66.15,70.63,Running
4254,4,2025-05-01,52.2,99.63,91.6,88.85,Running
4255,5,2025-05-01,77.71,66.77,94.52,72.89,Running
4256,6,2025-05-01,83.69,86.55,66.3,71.41,Running
4257,7,2025-05-01,55.03,80.84,64.29,99.59,Offline
4258,8,2025-05-01,80.27,59.62,53.91,91.64,Running
4259,9,2025-05-01,66.69,89.94,97.8,53.14,Offline
4260,10,2025-05-01,58.88,62.29,58.88,92.7,Offline
4261,11,2025-05-01,88.53,59.64,97.46,89.32,Running
4262,12,2025-05-01,62.19,93.08,85.82,69.05,Running
4263,13,2025-05-01,57.74,81.72,76.43,60.08,Offline
4264,14,2025-05-01,76.63,56.54,72.36,68.75,Running
4265,15,2025-05-01,67.06,78.93,90.12,88.7,Running
4266,16,2025-05-01,95.9,75.21,87.95,60.21,Running
4267,17,2025-05-01,83.94,90.81,99.83,66.04,Running
4268,18,2025-05-01,65.91,87.46,97.53,56.3,Running
4269,19,2025-05-01,68.63,90.4,99.2,86.97,Offline
4270,20,2025-05-01,82.83,85.61,93.09,51.2,Running
4271,21,2025-05-01,56.19,89.26,79.52,62.33,Running
4272,22,2025-05-01,62.39,51.03,89.14,66.22,Offline
4273,23,2025-05-01,52.68,97.0,80.39,63.27,Running
4274,24,2025-05-01,65.43,90.93,79.28,62.53,Offline
4275,25,2025-05-01,88.74,59.54,74.35,55.6,Offline
4276,26,2025-05-01,64.04,59.74,60.33,71.67,Running
4277,27,2025-05-01,75.82,83.63,93.84,69.77,Offline
4278,28,2025-05-01,85.95,64.88,84.78,71.76,Offline
4279,29,2025-05-01,95.41,82.47,70.96,95.35,Offline
4280,30,2025-05-01,84.55,83.6,64.27,63.19,Offline
4281,31,2025-05-01,76.56,52.29,53.93,90.28,Offline
4282,32,2025-05-01,80.42,54.11,99.52,69.83,Running
4283,33,2025-05-01,87.68,99.4,56.28,83.13,Offline
4284,34,2025-05-01,94.44,85.24,60.52,95.8,Offline
4285,35,2025-05-01,89.88,87.36,62.16,90.81,Running
4286,36,2025-05-01,86.32,83.6,68.79,52.84,Running
4287,37,2025-05-01,97.62,62.44,56.51,60.23,Offline
4288,38,2025-05-01,82.4,75.24,83.47,75.13,Running
4289,39,2025-05-01,72.74,53.02,53.84,71.51,Running
4290,40,2025-05-01,57.21,86.36,78.82,59.71,Offline
4291,41,2025-05-01,80.92,62.7,88.75,77.0,Offline
4292,42,2025-05-01,81.94,85.98,78.36,64.93,Offline
4293,43,2025-05-01,55.41,65.77,74.16,67.82,Running
4294,44,2025-05-01,95.84,92.95,68.36,54.2,Running
4295,45,2025-05-01,67.23,87.7,77.6,82.67,Running
4296,46,2025-05-01,81.83,99.04,98.98,92.83,Offline
4297,47,2025-05-01,87.08,54.99,88.42,55.41,Running
4298,48,2025-05-01,60.96,53.77,97.44,82.49,Running
4299,49,2025-05-01,94.53,76.32,81.25,66.87,Offline
4300,50,2025-05-01,92.39,59.95,87.57,68.68,Running
4301,1,2025-05-02,69.88,61.96,67.64,71.5,Offline
4302,2,2025-05-02,78.94,55.72,94.88,64.38,Running
4303,3,2025-05-02,94.52,87.41,97.7,78.22,Running
4304,4,2025-05-02,63.04,67.24,97.43,58.96,Offline
4305,5,2025-05-02,77.47,62.64,51.44,65.15,Running
4306,6,2025-05-02,98.57,57.48,79.49,95.7,Running
4307,7,2025-05-02,52.52,61.21,66.45,74.87,Running
4308,8,2025-05-02,88.07,58.58,90.72,85.72,Running
4309,9,2025-05-02,97.85,65.6,85.39,81.34,Offline
4310,10,2025-05-02,73.71,72.54,60.82,76.4,Offline
4311,11,2025-05-02,91.34,69.8,91.1,92.7,Running
4312,12,2025-05-02,93.38,58.42,53.03,89.82,Offline
4313,13,2025-05-02,90.84,67.92,50.05,75.23,Running
4314,14,2025-05-02,63.15,59.59,99.15,53.9,Running
4315,15,2025-05-02,92.31,79.21,95.6,72.26,Running
4316,16,2025-05-02,66.16,92.92,97.58,64.0,Running
4317,17,2025-05-02,77.08,56.1,65.94,87.08,Offline
4318,18,2025-05-02,56.42,91.22,97.19,66.38,Offline
4319,19,2025-05-02,77.21,81.05,54.52,86.06,Offline
4320,20,2025-05-02,65.95,65.88,58.27,67.25,Offline
4321,21,2025-05-02,68.78,77.2,86.85,75.27,Running
4322,22,2025-05-02,72.47,67.39,78.85,68.45,Running
4323,23,2025-05-02,50.42,87.49,61.2,85.78,Offline
4324,24,2025-05-02,87.9,99.84,80.7,88.78,Offline
4325,25,2025-05-02,62.63,95.84,93.0,97.82,Offline
4326,26,2025-05-02,87.73,85.13,55.6,96.28,Running
4327,27,2025-05-02,64.07,96.51,68.57,68.22,Running
4328,28,2025-05-02,68.91,97.58,60.24,67.66,Offline
4329,29,2025-05-02,82.64,88.09,75.52,59.77,Offline
4330,30,2025-05-02,62.13,64.02,74.37,52.79,Running
4331,31,2025-05-02,59.78,83.61,67.27,85.1,Running
4332,32,2025-05-02,84.45,85.67,58.11,81.73,Running
4333,33,2025-05-02,78.36,63.73,86.85,67.13,Running
4334,34,2025-05-02,58.59,97.55,54.56,86.81,Running
4335,35,2025-05-02,77.27,77.28,79.79,54.86,Running
4336,36,2025-05-02,67.81,71.26,63.21,98.73,Running
4337,37,2025-05-02,82.7,73.71,58.49,58.91,Running
4338,38,2025-05-02,90.05,76.3,68.93,69.82,Running
4339,39,2025-05-02,77.3,58.49,50.23,91.78,Running
4340,40,2025-05-02,53.73,67.85,70.73,91.06,Offline
4341,41,2025-05-02,51.76,51.2,96.08,78.61,Running
4342,42,2025-05-02,78.87,96.32,68.53,99.0,Running
4343,43,2025-05-02,62.3,72.58,52.93,55.02,Offline
4344,44,2025-05-02,96.48,62.55,97.38,55.66,Running
4345,45,2025-05-02,58.53,83.87,91.17,65.63,Running
4346,46,2025-05-02,67.15,50.83,82.51,73.94,Running
4347,47,2025-05-02,75.5,68.38,86.49,59.64,Running
4348,48,2025-05-02,62.09,54.86,91.38,95.66,Offline
4349,49,2025-05-02,93.13,79.03,97.96,91.72,Offline
4350,50,2025-05-02,74.29,70.03,83.29,82.81,Offline
4351,1,2025-05-03,94.38,98.11,74.36,98.5,Running
4352,2,2025-05-03,51.81,58.16,68.83,99.54,Offline
4353,3,2025-05-03,95.6,52.06,54.85,77.22,Running
4354,4,2025-05-03,99.34,92.71,96.18,82.8,Running
4355,5,2025-05-03,57.8,53.73,87.09,87.68,Running
4356,6,2025-05-03,78.98,70.51,91.57,68.79,Running
4357,7,2025-05-03,60.62,95.51,82.62,82.22,Offline
4358,8,2025-05-03,90.29,77.84,82.31,90.71,Running
4359,9,2025-05-03,69.89,98.71,58.13,57.69,Running
4360,10,2025-05-03,98.84,67.6,70.26,76.27,Running
4361,11,2025-05-03,93.89,60.63,76.22,87.8,Offline
4362,12,2025-05-03,71.21,89.48,75.12,73.26,Offline
4363,13,2025-05-03,53.8,79.43,98.72,98.85,Running
4364,14,2025-05-03,55.89,50.55,89.02,65.2,Offline
4365,15,2025-05-03,59.78,51.4,81.07,68.16,Running
4366,16,2025-05-03,63.31,54.83,80.08,54.42,Running
4367,17,2025-05-03,86.8,79.04,66.04,69.53,Running
4368,18,2025-05-03,71.22,74.84,71.67,55.24,Offline
4369,19,2025-05-03,99.33,73.11,61.73,82.5,Running
4370,20,2025-05-03,76.33,54.24,81.47,81.54,Running
4371,21,2025-05-03,67.81,57.92,84.22,71.68,Running
