id,machine_id,timestamp,oee,availability,performance,output_quality,status
3717,17,2025-04-16,51.65,60.01,54.59,50.78,Running
3718,18,2025-04-16,78.61,98.43,60.7,52.24,Running
3719,19,2025-04-16,69.65,72.24,72.03,99.59,Running
3720,20,2025-04-16,83.72,83.15,60.03,73.61,Running
3721,21,2025-04-16,67.4,94.92,55.86,68.21,Offline
3722,22,2025-04-16,72.98,99.45,84.53,94.48,Running
3723,23,2025-04-16,77.22,64.41,62.6,67.47,Offline
3724,24,2025-04-16,66.55,72.2,69.37,84.62,Offline
3725,25,2025-04-16,88.88,72.92,59.51,78.76,Offline
3726,26,2025-04-16,76.52,99.32,91.08,95.89,Running
3727,27,2025-04-16,82.09,84.76,81.9,99.16,Running
3728,28,2025-04-16,57.8,80.51,78.32,58.55,Offline
3729,29,2025-04-16,56.65,58.82,66.49,65.8,Running
3730,30,2025-04-16,55.18,57.59,96.06,60.82,Running
3731,31,2025-04-16,76.87,59.62,91.6,58.14,Running
3732,32,2025-04-16,88.56,81.14,64.0,95.35,Running
3733,33,2025-04-16,63.77,55.98,84.1,68.5,Running
3734,34,2025-04-16,54.09,52.94,61.95,59.51,Running
3735,35,2025-04-16,74.53,96.12,99.2,72.27,Offline
3736,36,2025-04-16,65.3,65.97,80.85,76.48,Offline
3737,37,2025-04-16,83.02,62.78,85.04,61.37,Running
3738,38,2025-04-16,74.95,95.5,59.43,82.85,Offline
3739,39,2025-04-16,60.25,69.27,80.02,88.11,Offline
3740,40,2025-04-16,79.89,65.02,95.64,73.74,Running
3741,41,2025-04-16,98.31,90.4,99.86,54.38,Running
3742,42,2025-04-16,81.2,91.8,86.08,61.61,Running
3743,43,2025-04-16,66.06,63.9,56.44,93.47,Offline
3744,44,2025-04-16,94.36,50.79,74.67,78.79,Offline
3745,45,2025-04-16,54.34,80.42,57.59,85.66,Offline
3746,46,2025-04-16,96.05,81.69,95.35,93.83,Offline
3747,47,2025-04-16,89.56,80.12,77.92,74.31,Offline
3748,48,2025-04-16,80.54,77.14,57.55,85.87,Running
3749,49,2025-04-16,95.3,67.26,97.27,59.78,Offline
3750,50,2025-04-16,64.34,79.43,98.13,87.84,Running
3751,1,2025-04-17,73.62,73.19,87.66,53.77,Offline
3752,2,2025-04-17,59.48,73.26,95.2,50.86,Offline
3753,3,2025-04-17,93.19,76.74,82.24,87.38,Offline
3754,4,2025-04-17,94.58,58.64,76.13,63.19,Running
3755,5,2025-04-17,56.13,85.37,69.09,97.41,Offline
3756,6,2025-04-17,85.85,73.37,92.2,56.4,Offline
3757,7,2025-04-17,57.34,59.96,90.81,78.65,Offline
3758,8,2025-04-17,68.96,87.33,54.53,63.84,Running
3759,9,2025-04-17,95.53,80.53,95.92,93.92,Running
3760,10,2025-04-17,94.91,71.8,54.88,95.81,Offline
3761,11,2025-04-17,59.51,82.27,60.32,74.73,Running
3762,12,2025-04-17,58.49,92.82,71.35,79.62,Offline
3763,13,2025-04-17,53.07,50.37,86.03,63.6,Offline
3764,14,2025-04-17,78.35,94.7,56.08,51.04,Offline
3765,15,2025-04-17,76.69,76.86,60.15,84.91,Running
3766,16,2025-04-17,78.38,93.21,81.92,66.46,Offline
3767,17,2025-04-17,82.37,86.95,73.75,59.74,Running
3768,18,2025-04-17,58.31,84.18,86.23,95.82,Offline
3769,19,2025-04-17,66.91,88.48,64.51,54.48,Offline
3770,20,2025-04-17,95.39,92.72,64.24,57.91,Offline
3771,21,2025-04-17,56.96,51.6,69.98,86.21,Offline
3772,22,2025-04-17,51.87,61.75,85.27,51.8,Running
3773,23,2025-04-17,52.59,73.75,59.97,53.84,Running
3774,24,2025-04-17,58.33,96.82,88.88,59.6,Running
3775,25,2025-04-17,75.88,70.91,87.95,86.12,Offline
3776,26,2025-04-17,79.46,50.98,94.18,89.55,Running
3777,27,2025-04-17,68.21,66.79,92.21,98.43,Running
3778,28,2025-04-17,59.9,85.01,50.18,98.23,Offline
3779,29,2025-04-17,79.78,78.52,93.88,83.85,Running
3780,30,2025-04-17,73.54,52.57,55.89,97.85,Running
3781,31,2025-04-17,59.46,50.71,89.19,62.84,Offline
3782,32,2025-04-17,69.29,58.51,56.82,96.94,Offline
3783,33,2025-04-17,61.9,73.52,67.18,79.98,Offline
3784,34,2025-04-17,76.57,54.84,74.44,69.45,Running
3785,35,2025-04-17,54.7,68.68,73.24,63.45,Running
3786,36,2025-04-17,95.05,85.55,51.11,82.35,Offline
3787,37,2025-04-17,71.79,90.17,63.56,81.88,Running
3788,38,2025-04-17,89.88,92.25,63.39,84.39,Offline
3789,39,2025-04-17,84.72,77.64,84.28,55.65,Offline
3790,40,2025-04-17,86.3,89.99,84.9,96.31,Offline
3791,41,2025-04-17,84.61,93.1,60.0,54.78,Running
3792,42,2025-04-17,84.85,79.2,63.96,56.46,Offline
3793,43,2025-04-17,57.89,81.59,56.3,53.3,Offline
3794,44,2025-04-17,72.56,53.82,71.64,50.69,Offline
3795,45,2025-04-17,90.26,91.1,87.19,71.04,Running
3796,46,2025-04-17,77.62,91.48,77.98,76.72,Running
3797,47,2025-04-17,81.96,89.63,62.48,65.8,Running
3798,48,2025-04-17,52.06,75.27,99.56,83.58,Running
3799,49,2025-04-17,85.39,84.78,70.37,72.1,Offline
3800,50,2025-04-17,51.87,84.66,69.3,99.35,Offline
3801,1,2025-04-18,89.45,70.98,88.27,67.63,Running
3802,2,2025-04-18,73.43,86.4,91.42,67.24,Offline
3803,3,2025-04-18,63.93,56.04,99.6,94.36,Offline
3804,4,2025-04-18,69.55,83.1,79.51,91.59,Offline
3805,5,2025-04-18,87.61,97.35,99.13,72.38,Offline
3806,6,2025-04-18,60.72,62.42,77.31,72.67,Offline
3807,7,2025-04-18,58.54,95.68,80.12,64.63,Running
3808,8,2025-04-18,90.31,60.01,92.94,56.16,Running
3809,9,2025-04-18,81.62,76.72,51.92,94.16,Offline
3810,10,2025-04-18,89.07,67.68,69.78,53.76,Running
3811,11,2025-04-18,77.25,92.47,86.98,86.86,Running
3812,12,2025-04-18,97.86,54.8,69.86,65.86,Offline
3813,13,2025-04-18,54.38,84.77,56.55,60.63,Offline
3814,14,2025-04-18,72.45,59.49,71.85,95.24,Offline
3815,15,2025-04-18,72.45,60.47,73.56,52.74,Running
3816,16,2025-04-18,98.65,69.89,90.95,68.1,Running
3817,17,2025-04-18,91.75,52.59,79.89,83.66,Offline
3818,18,2025-04-18,94.63,68.35,79.3,56.42,Offline
3819,19,2025-04-18,83.29,99.82,77.85,82.53,Running
3820,20,2025-04-18,60.42,58.01,57.1,62.34,Offline
3821,21,2025-04-18,54.52,92.52,62.52,54.61,Offline
3822,22,2025-04-18,94.89,77.09,96.87,94.4,Running
3823,23,2025-04-18,84.67,83.3,81.01,92.47,Running
3824,24,2025-04-18,68.69,77.21,99.06,96.65,Running
3825,25,2025-04-18,57.7,74.95,59.57,98.37,Running
3826,26,2025-04-18,56.24,85.06,53.11,91.15,Offline
3827,27,2025-04-18,51.6,76.35,67.44,91.4,Offline
3828,28,2025-04-18,81.94,87.32,76.3,90.83,Running
3829,29,2025-04-18,85.09,90.23,75.97,58.4,Offline
3830,30,2025-04-18,71.55,61.83,87.89,97.26,Running
3831,31,2025-04-18,95.07,68.46,90.15,67.98,Running
3832,32,2025-04-18,90.52,60.36,66.37,87.11,Running
3833,33,2025-04-18,98.98,56.53,69.01,56.25,Offline
3834,34,2025-04-18,84.47,98.57,83.76,56.24,Running
3835,35,2025-04-18,89.79,93.49,85.88,72.82,Offline
3836,36,2025-04-18,56.57,66.06,53.99,74.47,Offline
3837,37,2025-04-18,88.63,76.12,51.96,59.7,Offline
3838,38,2025-04-18,95.91,56.95,73.21,53.04,Offline
3839,39,2025-04-18,99.33,72.5,80.98,72.1,Offline
3840,40,2025-04-18,66.72,65.29,62.46,91.71,Running
3841,41,2025-04-18,93.95,59.86,96.61,68.45,Offline
3842,42,2025-04-18,87.33,75.41,68.28,90.44,Offline
3843,43,2025-04-18,56.68,82.89,87.56,72.08,Offline
3844,44,2025-04-18,57.25,96.3,96.18,56.16,Offline
3845,45,2025-04-18,60.46,57.2,79.84,62.8,Running
3846,46,2025-04-18,81.68,50.88,70.03,64.02,Running
3847,47,2025-04-18,69.37,87.23,78.47,79.58,Running
3848,48,2025-04-18,59.01,96.43,60.87,66.66,Offline
3849,49,2025-04-18,89.48,52.83,68.54,58.94,Offline
3850,50,2025-04-18,85.1,75.93,88.59,87.11,Running
3851,1,2025-04-19,92.04,90.82,70.64,63.98,Running
3852,2,2025-04-19,56.41,93.63,68.64,93.13,Running
3853,3,2025-04-19,81.8,64.08,82.7,81.07,Offline
3854,4,2025-04-19,92.43,52.82,56.75,83.82,Offline
3855,5,2025-04-19,89.03,63.59,77.24,51.02,Offline
3856,6,2025-04-19,98.0,66.45,82.84,96.28,Running
3857,7,2025-04-19,89.3,54.91,73.82,93.75,Offline
3858,8,2025-04-19,73.52,81.31,79.62,62.75,Offline
3859,9,2025-04-19,66.29,57.73,59.46,78.46,Running
3860,10,2025-04-19,84.32,57.3,76.88,81.59,Offline
3861,11,2025-04-19,77.38,86.16,80.23,72.13,Offline
3862,12,2025-04-19,85.3,61.5,89.56,89.4,Offline
3863,13,2025-04-19,55.57,70.42,91.29,97.14,Offline
3864,14,2025-04-19,60.98,64.05,59.48,78.25,Running
3865,15,2025-04-19,58.12,74.6,74.73,75.49,Offline
3866,16,2025-04-19,90.07,80.42,66.78,66.68,Offline
3867,17,2025-04-19,77.62,57.83,63.45,94.27,Running
3868,18,2025-04-19,68.02,57.03,51.72,84.37,Offline
3869,19,2025-04-19,58.46,63.88,56.02,72.12,Offline
3870,20,2025-04-19,73.73,93.64,72.41,93.37,Offline
3871,21,2025-04-19,62.31,78.03,95.61,89.79,Offline
3872,22,2025-04-19,74.05,92.84,92.69,90.74,Running
3873,23,2025-04-19,59.47,79.56,72.9,58.78,Offline
3874,24,2025-04-19,76.65,55.94,59.95,69.35,Offline
3875,25,2025-04-19,82.36,97.04,61.03,82.27,Running
3876,26,2025-04-19,50.69,51.67,59.76,98.93,Running
3877,27,2025-04-19,52.76,63.77,63.92,89.65,Offline
3878,28,2025-04-19,59.34,56.17,54.28,87.31,Running
3879,29,2025-04-19,66.23,81.56,84.43,95.54,Running
3880,30,2025-04-19,55.53,54.3,97.89,71.91,Running
3881,31,2025-04-19,92.97,76.38,97.99,71.64,Offline
3882,32,2025-04-19,95.34,83.4,83.92,53.34,Offline
3883,33,2025-04-19,57.78,87.49,72.63,64.3,Running
3884,34,2025-04-19,82.84,94.69,68.91,88.48,Running
3885,35,2025-04-19,67.46,70.27,73.63,96.27,Offline
3886,36,2025-04-19,67.13,95.46,94.98,87.22,Offline
3887,37,2025-04-19,63.56,79.05,53.63,71.92,Offline
3888,38,2025-04-19,61.99,74.59,94.03,54.88,Running
3889,39,2025-04-19,61.85,92.42,64.06,75.62,Offline
3890,40,2025-04-19,94.53,63.51,76.66,92.06,Running
3891,41,2025-04-19,96.98,63.04,82.56,50.81,Offline
3892,42,2025-04-19,63.41,93.3,87.27,77.09,Running
3893,43,2025-04-19,76.36,99.12,54.22,71.09,Running
3894,44,2025-04-19,77.74,86.09,99.14,72.87,Offline
3895,45,2025-04-19,68.48,55.09,85.02,81.32,Running
3896,46,2025-04-19,81.48,81.88,71.09,69.25,Running
3897,47,2025-04-19,61.52,98.22,76.12,73.78,Running
3898,48,2025-04-19,50.98,71.76,98.55,70.52,Running
3899,49,2025-04-19,72.66,67.66,77.55,51.77,Offline
3900,50,2025-04-19,74.01,96.37,64.34,64.82,Offline
3901,1,2025-04-20,83.57,99.04,90.85,90.96,Offline
3902,2,2025-04-20,83.85,73.05,79.37,99.02,Running
3903,3,2025-04-20,95.35,71.5,78.23,83.36,Running
3904,4,2025-04-20,82.35,93.47,74.86,73.09,Offline
3905,5,2025-04-20,50.49,64.35,56.72,80.59,Offline
3906,6,2025-04-20,57.3,58.04,73.28,70.49,Offline
3907,7,2025-04-20,67.35,56.07,51.57,60.05,Running
3908,8,2025-04-20,61.41,55.76,69.56,61.11,Offline
3909,9,2025-04-20,81.9,79.1,55.09,64.65,Offline
3910,10,2025-04-20,66.02,86.8,63.44,83.3,Running
3911,11,2025-04-20,79.66,55.61,67.49,55.04,Running
3912,12,2025-04-20,91.58,67.9,74.74,81.6,Running
3913,13,2025-04-20,64.72,67.94,67.94,64.15,Running
3914,14,2025-04-20,52.74,88.47,60.2,80.64,Running
3915,15,2025-04-20,94.46,89.39,89.38,96.27,Offline
3916,16,2025-04-20,64.54,82.89,88.61,87.27,Running
3917,17,2025-04-20,93.84,91.29,75.07,61.62,Offline
3918,18,2025-04-20,57.49,85.41,96.53,75.37,Running
3919,19,2025-04-20,68.39,72.12,52.54,82.19,Offline
3920,20,2025-04-20,96.26,96.54,69.85,82.85,Running
3921,21,2025-04-20,68.31,94.52,65.49,91.92,Offline
3922,22,2025-04-20,69.06,72.8,85.8,95.08,Running
3923,23,2025-04-20,64.5,72.64,57.5,50.62,Running
3924,24,2025-04-20,97.61,77.25,58.37,65.63,Offline
3925,25,2025-04-20,99.15,70.61,75.84,95.26,Offline
3926,26,2025-04-20,51.97,90.13,80.2,60.75,Running
3927,27,2025-04-20,65.08,68.28,88.96,88.82,Running
3928,28,2025-04-20,81.51,94.32,85.69,51.08,Offline
3929,29,2025-04-20,63.71,80.05,80.72,75.44,Running
3930,30,2025-04-20,91.62,55.62,98.09,76.61,Offline
3931,31,2025-04-20,63.77,80.05,66.63,87.99,Running
3932,32,2025-04-20,82.26,54.77,98.17,75.66,Offline
3933,33,2025-04-20,94.25,83.36,82.61,89.05,Running
3934,34,2025-04-20,76.66,79.14,76.43,72.05,Offline
3935,35,2025-04-20,94.35,97.74,74.3,72.4,Running
3936,36,2025-04-20,91.74,89.61,85.71,97.89,Offline
3937,37,2025-04-20,50.15,98.28,79.46,55.54,Offline
3938,38,2025-04-20,82.78,96.55,95.93,98.17,Offline
3939,39,2025-04-20,81.08,79.76,86.37,75.01,Running
3940,40,2025-04-20,66.65,83.86,85.85,97.28,Running
3941,41,2025-04-20,99.93,67.96,50.86,91.3,Offline
3942,42,2025-04-20,70.24,90.66,74.78,52.32,Offline
3943,43,2025-04-20,51.87,81.99,60.73,86.58,Offline
3944,44,2025-04-20,85.32,69.46,79.68,99.65,Offline
3945,45,2025-04-20,96.18,53.23,51.27,80.02,Offline
3946,46,2025-04-20,89.89,66.05,92.63,81.51,Offline
3947,47,2025-04-20,58.27,79.11,83.12,61.0,Running
3948,48,2025-04-20,54.12,88.63,52.18,75.97,Offline
3949,49,2025-04-20,94.31,92.24,52.34,72.37,Offline
3950,50,2025-04-20,99.58,75.62,92.98,51.75,Offline
3951,1,2025-04-21,74.43,75.09,94.34,75.9,Running
3952,2,2025-04-21,95.68,72.16,65.11,88.07,Offline
3953,3,2025-04-21,80.75,73.64,78.12,78.25,Running
3954,4,2025-04-21,86.28,56.63,69.43,78.16,Offline
3955,5,2025-04-21,75.26,67.51,97.04,82.81,Offline
3956,6,2025-04-21,84.31,51.71,86.66,57.36,Offline
3957,7,2025-04-21,67.2,77.47,54.09,75.86,Running
3958,8,2025-04-21,51.91,54.72,66.0,94.53,Running
3959,9,2025-04-21,74.9,89.5,90.78,98.38,Running
3960,10,2025-04-21,98.54,66.36,97.78,64.96,Running
3961,11,2025-04-21,83.01,92.35,66.89,93.81,Offline
3962,12,2025-04-21,69.1,66.24,73.35,91.29,Offline
3963,13,2025-04-21,80.87,55.42,52.97,68.54,Offline
3964,14,2025-04-21,58.83,86.47,96.58,86.63,Running
3965,15,2025-04-21,87.25,80.41,53.51,78.72,Running
3966,16,2025-04-21,79.86,96.92,54.95,50.96,Offline
3967,17,2025-04-21,73.05,94.4,69.83,84.94,Offline
3968,18,2025-04-21,97.42,58.24,50.77,99.46,Running
3969,19,2025-04-21,85.98,71.5,93.23,51.12,Offline
3970,20,2025-04-21,64.98,55.56,96.85,58.65,Running
3971,21,2025-04-21,94.3,53.04,97.36,74.3,Offline
3972,22,2025-04-21,66.52,92.01,70.93,63.63,Offline
3973,23,2025-04-21,65.13,64.07,98.12,76.33,Offline
3974,24,2025-04-21,63.04,96.52,95.27,76.03,Offline
3975,25,2025-04-21,54.08,89.78,61.04,94.71,Running
3976,26,2025-04-21,94.6,73.35,88.41,54.06,Offline
3977,27,2025-04-21,93.52,81.27,93.9,81.73,Running
3978,28,2025-04-21,74.4,76.09,74.58,80.64,Offline
3979,29,2025-04-21,60.47,68.98,81.51,60.89,Running
3980,30,2025-04-21,52.47,93.2,90.14,97.38,Offline
3981,31,2025-04-21,52.4,66.98,61.43,63.18,Running
3982,32,2025-04-21,86.57,65.68,94.56,73.77,Running
3983,33,2025-04-21,74.07,84.75,98.86,88.11,Running
3984,34,2025-04-21,80.48,56.43,95.37,68.51,Offline
3985,35,2025-04-21,84.83,94.77,61.12,81.35,Running
3986,36,2025-04-21,99.66,76.07,90.49,80.78,Running
3987,37,2025-04-21,83.63,64.36,60.75,96.36,Offline
3988,38,2025-04-21,87.38,88.37,52.48,88.59,Running
3989,39,2025-04-21,67.36,54.98,95.64,63.29,Offline
3990,40,2025-04-21,55.93,52.91,82.47,89.34,Offline
3991,41,2025-04-21,99.23,77.69,71.01,63.43,Offline
3992,42,2025-04-21,83.34,51.17,65.31,70.95,Running
3993,43,2025-04-21,98.01,99.97,88.68,87.08,Offline
3994,44,2025-04-21,77.74,76.12,89.38,91.07,Offline
3995,45,2025-04-21,58.65,86.42,59.63,52.76,Offline
3996,46,2025-04-21,82.48,58.42,85.9,90.75,Running
3997,47,2025-04-21,54.0,82.58,61.97,74.76,Running
3998,48,2025-04-21,83.5,53.05,63.3,88.99,Offline
3999,49,2025-04-21,65.76,90.53,71.53,68.32,Running
4000,50,2025-04-21,50.09,50.6,63.05,79.3,Offline
4001,1,2025-04-22,54.78,66.97,74.7,98.45,Running
4002,2,2025-04-22,71.63,86.65,64.65,78.18,Running
4003,3,2025-04-22,64.72,89.16,68.67,54.47,Offline
4004,4,2025-04-22,64.76,57.51,59.37,65.52,Offline
4005,5,2025-04-22,84.18,93.32,77.26,65.17,Running
4006,6,2025-04-22,86.04,60.47,72.11,76.64,Offline
4007,7,2025-04-22,95.9,93.82,58.23,60.85,Offline
4008,8,2025-04-22,88.87,68.82,87.18,54.95,Running
4009,9,2025-04-22,52.64,70.9,88.7,71.49,Running
4010,10,2025-04-22,73.94,71.23,86.77,83.37,Offline
4011,11,2025-04-22,77.26,97.96,73.13,57.0,Running
4012,12,2025-04-22,98.86,66.84,87.37,89.29,Offline
4013,13,2025-04-22,92.55,77.65,88.41,96.57,Offline
4014,14,2025-04-22,74.97,64.85,64.99,73.4,Running
4015,15,2025-04-22,94.36,92.36,77.65,70.96,Running
4016,16,2025-04-22,59.17,79.01,64.5,82.5,Offline
4017,17,2025-04-22,99.15,79.88,75.87,66.16,Offline
4018,18,2025-04-22,90.24,84.14,65.78,85.02,Running
4019,19,2025-04-22,99.22,60.99,63.35,88.36,Offline
4020,20,2025-04-22,92.6,91.7,60.91,58.92,Running
4021,21,2025-04-22,62.51,59.82,72.13,84.11,Running
4022,22,2025-04-22,84.49,98.74,89.94,85.46,Running
4023,23,2025-04-22,67.63,84.05,71.84,58.47,Offline
4024,24,2025-04-22,98.42,94.96,88.81,73.55,Running
4025,25,2025-04-22,67.74,95.42,78.47,86.97,Running
4026,26,2025-04-22,54.4,63.54,89.64,84.21,Offline
4027,27,2025-04-22,52.4,74.94,98.47,82.52,Running
4028,28,2025-04-22,80.28,89.94,83.35,72.88,Offline
4029,29,2025-04-22,89.62,56.4,64.32,62.31,Offline
4030,30,2025-04-22,59.1,66.03,96.81,58.04,Running
4031,31,2025-04-22,75.52,68.68,51.4,77.16,Running
4032,32,2025-04-22,68.21,71.43,61.59,61.67,Offline
4033,33,2025-04-22,84.94,92.51,61.16,79.98,Offline
4034,34,2025-04-22,52.67,72.22,93.04,51.88,Offline
4035,35,2025-04-22,53.74,64.8,50.27,52.1,Running
4036,36,2025-04-22,56.33,98.52,80.11,63.03,Offline
4037,37,2025-04-22,54.51,56.94,83.03,64.19,Offline
4038,38,2025-04-22,81.64,92.64,53.82,74.02,Running
4039,39,2025-04-22,95.14,57.52,58.64,81.91,Offline
4040,40,2025-04-22,91.72,99.86,82.77,72.24,Offline
4041,41,2025-04-22,79.07,92.28,78.1,68.6,Running
4042,42,2025-04-22,76.49,81.21,84.72,65.95,Offline
4043,43,2025-04-22,51.37,89.23,55.7,68.75,Running
4044,44,2025-04-22,91.91,85.88,54.54,81.71,Offline
4045,45,2025-04-22,61.73,66.52,59.11,76.69,Offline
4046,46,2025-04-22,52.41,72.25,51.89,59.34,Running
4047,47,2025-04-22,53.07,98.07,90.24,62.22,Running
4048,48,2025-04-22,66.2,81.13,55.31,83.6,Offline
4049,49,2025-04-22,86.64,96.62,69.2,78.6,Running
4050,50,2025-04-22,71.91,84.27,81.71,50.48,Offline
4051,1,2025-04-23,82.18,90.69,66.47,76.17,Running
4052,2,2025-04-23,69.09,87.76,76.94,57.45,Offline
4053,3,2025-04-23,80.29,94.52,75.38,79.6,Running
4054,4,2025-04-23,86.2,93.49,94.63,98.68,Offline
4055,5,2025-04-23,92.6,67.47,56.06,56.11,Offline
4056,6,2025-04-23,65.2,89.31,88.05,89.01,Running
4057,7,2025-04-23,95.66,69.33,95.11,60.45,Running
4058,8,2025-04-23,84.61,67.2,99.08,78.12,Running
4059,9,2025-04-23,57.0,52.0,61.13,92.03,Offline
4060,10,2025-04-23,72.93,85.06,83.49,79.56,Running
4061,11,2025-04-23,55.74,74.3,62.87,55.94,Offline
4062,12,2025-04-23,61.77,63.69,77.96,93.28,Running
4063,13,2025-04-23,66.43,88.9,89.91,63.68,Running
4064,14,2025-04-23,74.16,94.07,51.87,72.29,Running
4065,15,2025-04-23,76.04,74.01,76.17,80.23,Offline
4066,16,2025-04-23,88.95,82.34,80.89,93.45,Offline
4067,17,2025-04-23,79.73,79.62,91.68,87.0,Offline
4068,18,2025-04-23,52.48,73.23,92.68,83.57,Running
4069,19,2025-04-23,52.31,62.88,55.33,96.46,Offline
4070,20,2025-04-23,65.96,83.49,61.17,84.08,Offline
4071,21,2025-04-23,75.39,52.67,68.38,95.1,Offline
4072,22,2025-04-23,87.86,69.67,88.8,70.66,Offline
4073,23,2025-04-23,83.96,70.61,67.24,64.18,Offline
4074,24,2025-04-23,73.17,59.8,58.04,59.27,Offline
4075,25,2025-04-23,66.54,91.89,51.31,81.85,Offline
4076,26,2025-04-23,88.29,78.96,55.33,93.38,Offline
4077,27,2025-04-23,87.54,91.26,84.72,74.57,Running
4078,28,2025-04-23,89.78,95.69,63.34,57.7,Running
4079,29,2025-04-23,72.86,82.71,70.04,90.4,Running
4080,30,2025-04-23,99.92,59.29,86.05,86.78,Offline
4081,31,2025-04-23,91.63,74.85,67.92,67.36,Running
4082,32,2025-04-23,75.91,99.19,76.84,85.09,Offline
4083,33,2025-04-23,55.58,67.7,86.83,50.53,Offline
4084,34,2025-04-23,53.62,68.6,72.26,81.2,Running
4085,35,2025-04-23,97.8,95.94,72.29,76.18,Offline
4086,36,2025-04-23,88.03,89.17,78.47,73.71,Running
4087,37,2025-04-23,98.09,67.79,75.24,72.93,Running
4088,38,2025-04-23,92.39,56.25,50.79,88.54,Offline
4089,39,2025-04-23,95.52,76.88,54.06,73.87,Running
4090,40,2025-04-23,82.53,51.92,57.36,84.53,Offline
4091,41,2025-04-23,61.67,69.91,75.01,73.53,Running
4092,42,2025-04-23,62.76,99.67,56.0,78.77,Running
4093,43,2025-04-23,57.96,76.22,81.86,84.27,Running
4094,44,2025-04-23,58.31,67.71,81.32,96.1,Offline
4095,45,2025-04-23,59.93,79.91,82.65,86.44,Running
4096,46,2025-04-23,86.78,66.1,95.84,60.64,Offline
4097,47,2025-04-23,68.76,97.6,99.74,76.64,Offline
4098,48,2025-04-23,68.56,77.67,80.26,73.91,Offline
4099,49,2025-04-23,77.34,62.28,95.92,54.74,Running
4100,50,2025-04-23,67.34,53.17,62.53,64.8,Running
4101,1,2025-04-24,83.11,82.71,89.37,53.69,Offline
4102,2,2025-04-24,77.87,75.37,59.43,94.43,Running
4103,3,2025-04-24,67.19,69.33,58.44,53.75,Running
4104,4,2025-04-24,82.67,86.44,78.07,94.58,Running
4105,5,2025-04-24,73.75,78.34,95.85,71.35,Running
4106,6,2025-04-24,53.44,84.53,54.33,84.99,Running
4107,7,2025-04-24,60.24,61.48,57.26,51.82,Offline
4108,8,2025-04-24,52.86,76.81,80.17,70.95,Offline
4109,9,2025-04-24,91.23,85.95,80.02,80.64,Offline
4110,10,2025-04-24,66.9,50.71,85.85,54.92,Offline
4111,11,2025-04-24,99.17,52.6,57.24,67.41,Running
4112,12,2025-04-24,79.81,96.92,87.63,72.47,Running
4113,13,2025-04-24,50.51,79.39,67.03,66.97,Running
4114,14,2025-04-24,54.27,54.21,71.5,72.78,Offline
4115,15,2025-04-24,84.06,77.95,91.13,69.88,Running
4116,16,2025-04-24,95.09,61.01,84.83,91.6,Offline
4117,17,2025-04-24,80.01,94.85,88.0,85.03,Running
4118,18,2025-04-24,93.44,69.27,95.42,62.17,Running
4119,19,2025-04-24,69.09,70.78,61.69,53.23,Running
4120,20,2025-04-24,89.08,86.5,94.84,83.22,Running
4121,21,2025-04-24,85.14,84.19,86.42,52.11,Running
4122,22,2025-04-24,91.4,78.14,66.41,86.83,Offline
4123,23,2025-04-24,56.76,93.78,71.88,96.85,Offline
4124,24,2025-04-24,59.7,75.96,80.5,69.57,Running
4125,25,2025-04-24,51.62,60.12,79.58,97.91,Offline
4126,26,2025-04-24,74.45,59.57,74.29,91.35,Offline
4127,27,2025-04-24,83.95,80.2,98.52,80.13,Offline
4128,28,2025-04-24,55.68,94.98,89.98,72.97,Offline
4129,29,2025-04-24,90.35,69.32,59.18,63.1,Running
4130,30,2025-04-24,88.1,92.99,69.24,91.04,Offline
4131,31,2025-04-24,54.04,51.44,52.23,77.17,Offline
4132,32,2025-04-24,97.57,51.47,67.73,97.34,Offline
4133,33,2025-04-24,64.85,54.31,60.82,68.78,Offline
4134,34,2025-04-24,67.57,70.54,95.94,73.78,Offline
4135,35,2025-04-24,92.93,72.8,99.8,71.23,Offline
4136,36,2025-04-24,68.58,89.58,75.65,93.87,Offline
4137,37,2025-04-24,59.1,79.04,88.2,51.73,Offline
4138,38,2025-04-24,86.51,50.11,61.34,75.86,Running
4139,39,2025-04-24,74.68,66.92,82.26,85.67,Offline
4140,40,2025-04-24,73.56,73.95,50.6,67.94,Offline
4141,41,2025-04-24,80.96,70.13,94.92,98.0,Running
4142,42,2025-04-24,59.45,58.35,56.93,75.6,Offline
4143,43,2025-04-24,74.48,69.09,56.58,74.11,Running
4144,44,2025-04-24,95.94,70.11,67.29,68.38,Running
4145,45,2025-04-24,81.03,89.1,68.07,62.89,Offline
4146,46,2025-04-24,65.25,54.78,95.64,69.51,Offline
4147,47,2025-04-24,57.04,87.02,66.19,97.19,Offline
4148,48,2025-04-24,91.27,88.93,54.18,74.84,Offline
4149,49,2025-04-24,57.38,96.15,82.06,62.05,Offline
4150,50,2025-04-24,60.51,62.89,72.55,63.67,Running
4151,1,2025-04-25,82.36,77.45,55.14,62.33,Offline
4152,2,2025-04-25,87.35,88.12,94.32,57.66,Offline
4153,3,2025-04-25,72.57,70.8,91.06,56.75,Offline
4154,4,2025-04-25,70.06,95.42,66.76,95.4,Offline
4155,5,2025-04-25,56.95,51.47,90.4,69.01,Offline
4156,6,2025-04-25,80.59,74.76,84.91,90.96,Offline
4157,7,2025-04-25,82.85,50.23,61.9,84.32,Offline
4158,8,2025-04-25,53.14,97.81,70.36,60.19,Running
